age,sex,scenario,scen,prop,mode,max_walk,max_cycle,purpose,title1
65plus,females,Scenario,commuting_1_5,0.02364920444058402,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females,Scenario,commuting_1_5,0.6440446946467865,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females,Scenario,commuting_1_5,9.430862178785228e-4,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females,Scenario,commuting_1_5,0.05208856027220781,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females,Scenario,commuting_1_5,0.2792744544225432,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females,Scenario,all_2_0,0.0038677487295926856,Cycling,2,0,all,2km ≥ walking
65plus,females,Scenario,all_2_0,0.48182825542482555,Car,2,0,all,2km ≥ walking
65plus,females,Scenario,all_2_0,9.430862178785228e-4,Other,2,0,all,2km ≥ walking
65plus,females,Scenario,all_2_0,0.05208856027220781,Public transport,2,0,all,2km ≥ walking
65plus,females,Scenario,all_2_0,0.46127234935549544,Walking,2,0,all,2km ≥ walking
65plus,females,Scenario,commuting_2_0,0.0038677487295926856,Cycling,2,0,commuting,2km ≥ walking
65plus,females,Scenario,commuting_2_0,0.6537133032399035,Car,2,0,commuting,2km ≥ walking
65plus,females,Scenario,commuting_2_0,9.430862178785228e-4,Other,2,0,commuting,2km ≥ walking
65plus,females,Scenario,commuting_2_0,0.05208856027220781,Public transport,2,0,commuting,2km ≥ walking
65plus,females,Scenario,commuting_2_0,0.2893873015404174,Walking,2,0,commuting,2km ≥ walking
65plus,females,Scenario,all_2_5,0.1935679787406622,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females,Scenario,all_2_5,0.29212802541375604,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females,Scenario,all_2_5,9.430862178785228e-4,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females,Scenario,all_2_5,0.05208856027220781,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females,Scenario,all_2_5,0.46127234935549544,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females,Scenario,commuting_2_5,0.013536357322709771,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females,Scenario,commuting_2_5,0.6440446946467865,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females,Scenario,commuting_2_5,9.430862178785228e-4,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females,Scenario,commuting_2_5,0.05208856027220781,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females,Scenario,commuting_2_5,0.2893873015404174,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Base case,all_0_2,0.006615510600756916,Cycling,0,2,all,2km ≥ cycling
65plus,females and males,Base case,all_0_2,0.643219711333201,Car,0,2,all,2km ≥ cycling
65plus,females and males,Base case,all_0_2,0.002428777379515324,Other,0,2,all,2km ≥ cycling
65plus,females and males,Base case,all_0_2,0.06168165206248378,Public transport,0,2,all,2km ≥ cycling
65plus,females and males,Base case,all_0_2,0.286054348624043,Walking,0,2,all,2km ≥ cycling
65plus,females and males,Base case,commuting_0_2,0.006615510600756916,Cycling,0,2,commuting,2km ≥ cycling
65plus,females and males,Base case,commuting_0_2,0.643219711333201,Car,0,2,commuting,2km ≥ cycling
65plus,females and males,Base case,commuting_0_2,0.002428777379515324,Other,0,2,commuting,2km ≥ cycling
65plus,females and males,Base case,commuting_0_2,0.06168165206248378,Public transport,0,2,commuting,2km ≥ cycling
65plus,females and males,Base case,commuting_0_2,0.286054348624043,Walking,0,2,commuting,2km ≥ cycling
65plus,females and males,Base case,all_0_5,0.006615510600756916,Cycling,0,5,all,5km ≥ cycling
65plus,females and males,Base case,all_0_5,0.643219711333201,Car,0,5,all,5km ≥ cycling
65plus,females and males,Base case,all_0_5,0.002428777379515324,Other,0,5,all,5km ≥ cycling
65plus,females and males,Base case,all_0_5,0.06168165206248378,Public transport,0,5,all,5km ≥ cycling
65plus,females and males,Base case,all_0_5,0.286054348624043,Walking,0,5,all,5km ≥ cycling
65plus,females and males,Base case,commuting_0_5,0.006615510600756916,Cycling,0,5,commuting,5km ≥ cycling
65plus,females and males,Base case,commuting_0_5,0.643219711333201,Car,0,5,commuting,5km ≥ cycling
65plus,females and males,Base case,commuting_0_5,0.002428777379515324,Other,0,5,commuting,5km ≥ cycling
65plus,females and males,Base case,commuting_0_5,0.06168165206248378,Public transport,0,5,commuting,5km ≥ cycling
65plus,females and males,Base case,commuting_0_5,0.286054348624043,Walking,0,5,commuting,5km ≥ cycling
65plus,females and males,Base case,all_1_0,0.006615510600756916,Cycling,1,0,all,1km ≥ walking
65plus,females and males,Base case,all_1_0,0.643219711333201,Car,1,0,all,1km ≥ walking
65plus,females and males,Base case,all_1_0,0.002428777379515324,Other,1,0,all,1km ≥ walking
65plus,females and males,Base case,all_1_0,0.06168165206248378,Public transport,1,0,all,1km ≥ walking
65plus,females and males,Base case,all_1_0,0.286054348624043,Walking,1,0,all,1km ≥ walking
65plus,females and males,Base case,commuting_1_0,0.006615510600756916,Cycling,1,0,commuting,1km ≥ walking
65plus,females and males,Base case,commuting_1_0,0.643219711333201,Car,1,0,commuting,1km ≥ walking
65plus,females and males,Base case,commuting_1_0,0.002428777379515324,Other,1,0,commuting,1km ≥ walking
65plus,females and males,Base case,commuting_1_0,0.06168165206248378,Public transport,1,0,commuting,1km ≥ walking
65plus,females and males,Base case,commuting_1_0,0.286054348624043,Walking,1,0,commuting,1km ≥ walking
65plus,females and males,Base case,all_1_2,0.006615510600756916,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Base case,all_1_2,0.643219711333201,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Base case,all_1_2,0.002428777379515324,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Base case,all_1_2,0.06168165206248378,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Base case,all_1_2,0.286054348624043,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Base case,commuting_1_2,0.006615510600756916,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Base case,commuting_1_2,0.643219711333201,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Base case,commuting_1_2,0.002428777379515324,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Base case,commuting_1_2,0.06168165206248378,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Base case,commuting_1_2,0.286054348624043,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Base case,all_1_5,0.006615510600756916,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Base case,all_1_5,0.643219711333201,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Base case,all_1_5,0.002428777379515324,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Base case,all_1_5,0.06168165206248378,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Base case,all_1_5,0.286054348624043,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Base case,commuting_1_5,0.006615510600756916,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Base case,commuting_1_5,0.643219711333201,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Base case,commuting_1_5,0.002428777379515324,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Base case,commuting_1_5,0.06168165206248378,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Base case,commuting_1_5,0.286054348624043,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Base case,all_2_0,0.006615510600756916,Cycling,2,0,all,2km ≥ walking
65plus,females and males,Base case,all_2_0,0.643219711333201,Car,2,0,all,2km ≥ walking
65plus,females and males,Base case,all_2_0,0.002428777379515324,Other,2,0,all,2km ≥ walking
65plus,females and males,Base case,all_2_0,0.06168165206248378,Public transport,2,0,all,2km ≥ walking
65plus,females and males,Base case,all_2_0,0.286054348624043,Walking,2,0,all,2km ≥ walking
65plus,females and males,Base case,commuting_2_0,0.006615510600756916,Cycling,2,0,commuting,2km ≥ walking
65plus,females and males,Base case,commuting_2_0,0.643219711333201,Car,2,0,commuting,2km ≥ walking
65plus,females and males,Base case,commuting_2_0,0.002428777379515324,Other,2,0,commuting,2km ≥ walking
65plus,females and males,Base case,commuting_2_0,0.06168165206248378,Public transport,2,0,commuting,2km ≥ walking
65plus,females and males,Base case,commuting_2_0,0.286054348624043,Walking,2,0,commuting,2km ≥ walking
65plus,females and males,Base case,all_2_5,0.006615510600756916,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Base case,all_2_5,0.643219711333201,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Base case,all_2_5,0.002428777379515324,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Base case,all_2_5,0.06168165206248378,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Base case,all_2_5,0.286054348624043,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Base case,commuting_2_5,0.006615510600756916,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Base case,commuting_2_5,0.643219711333201,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Base case,commuting_2_5,0.002428777379515324,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Base case,commuting_2_5,0.06168165206248378,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Base case,commuting_2_5,0.286054348624043,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Scenario,all_0_2,0.17455809562022595,Cycling,0,2,all,2km ≥ cycling
65plus,females and males,Scenario,all_0_2,0.4752771263137319,Car,0,2,all,2km ≥ cycling
65plus,females and males,Scenario,all_0_2,0.002428777379515324,Other,0,2,all,2km ≥ cycling
65plus,females and males,Scenario,all_0_2,0.06168165206248378,Public transport,0,2,all,2km ≥ cycling
65plus,females and males,Scenario,all_0_2,0.286054348624043,Walking,0,2,all,2km ≥ cycling
65plus,females and males,Scenario,commuting_0_2,0.014758264660459975,Cycling,0,2,commuting,2km ≥ cycling
65plus,females and males,Scenario,commuting_0_2,0.6350769572734979,Car,0,2,commuting,2km ≥ cycling
65plus,females and males,Scenario,commuting_0_2,0.002428777379515324,Other,0,2,commuting,2km ≥ cycling
65plus,females and males,Scenario,commuting_0_2,0.06168165206248378,Public transport,0,2,commuting,2km ≥ cycling
65plus,females and males,Scenario,commuting_0_2,0.286054348624043,Walking,0,2,commuting,2km ≥ cycling
65plus,females and males,Scenario,all_0_5,0.37284006504295397,Cycling,0,5,all,5km ≥ cycling
65plus,females and males,Scenario,all_0_5,0.2769951568910039,Car,0,5,all,5km ≥ cycling
65plus,females and males,Scenario,all_0_5,0.002428777379515324,Other,0,5,all,5km ≥ cycling
65plus,females and males,Scenario,all_0_5,0.06168165206248378,Public transport,0,5,all,5km ≥ cycling
65plus,females and males,Scenario,all_0_5,0.286054348624043,Walking,0,5,all,5km ≥ cycling
65plus,females and males,Scenario,commuting_0_5,0.023240656353638686,Cycling,0,5,commuting,5km ≥ cycling
65plus,females and males,Scenario,commuting_0_5,0.6265945655803192,Car,0,5,commuting,5km ≥ cycling
65plus,females and males,Scenario,commuting_0_5,0.002428777379515324,Other,0,5,commuting,5km ≥ cycling
65plus,females and males,Scenario,commuting_0_5,0.06168165206248378,Public transport,0,5,commuting,5km ≥ cycling
65plus,females and males,Scenario,commuting_0_5,0.286054348624043,Walking,0,5,commuting,5km ≥ cycling
65plus,females and males,Scenario,all_1_0,0.006615510600756916,Cycling,1,0,all,1km ≥ walking
65plus,females and males,Scenario,all_1_0,0.5940727641665847,Car,1,0,all,1km ≥ walking
65plus,females and males,Scenario,all_1_0,0.002428777379515324,Other,1,0,all,1km ≥ walking
65plus,females and males,Scenario,all_1_0,0.06168165206248378,Public transport,1,0,all,1km ≥ walking
65plus,females and males,Scenario,all_1_0,0.3352012957906592,Walking,1,0,all,1km ≥ walking
65plus,females and males,Scenario,commuting_1_0,0.006615510600756916,Cycling,1,0,commuting,1km ≥ walking
65plus,females and males,Scenario,commuting_1_0,0.6406517432076146,Car,1,0,commuting,1km ≥ walking
65plus,females and males,Scenario,commuting_1_0,0.002428777379515324,Other,1,0,commuting,1km ≥ walking
65plus,females and males,Scenario,commuting_1_0,0.06168165206248378,Public transport,1,0,commuting,1km ≥ walking
65plus,females and males,Scenario,commuting_1_0,0.2886223167496293,Walking,1,0,commuting,1km ≥ walking
65plus,females and males,Scenario,all_1_2,0.1254111484536097,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Scenario,all_1_2,0.4752771263137319,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Scenario,all_1_2,0.002428777379515324,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Scenario,all_1_2,0.06168165206248378,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Scenario,all_1_2,0.3352012957906592,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Scenario,commuting_1_2,0.012190296534873664,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Scenario,commuting_1_2,0.6350769572734979,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Scenario,commuting_1_2,0.002428777379515324,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Scenario,commuting_1_2,0.06168165206248378,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Scenario,commuting_1_2,0.2886223167496293,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
65plus,females and males,Scenario,all_1_5,0.3236931178763377,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Scenario,all_1_5,0.2769951568910039,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Scenario,all_1_5,0.002428777379515324,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Scenario,all_1_5,0.06168165206248378,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Scenario,all_1_5,0.3352012957906592,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Scenario,commuting_1_5,0.020672688228052377,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Scenario,commuting_1_5,0.6265945655803192,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Scenario,commuting_1_5,0.002428777379515324,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Scenario,commuting_1_5,0.06168165206248378,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Scenario,commuting_1_5,0.2886223167496293,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
65plus,females and males,Scenario,all_2_0,0.006615510600756916,Cycling,2,0,all,2km ≥ walking
65plus,females and males,Scenario,all_2_0,0.4752771263137319,Car,2,0,all,2km ≥ walking
65plus,females and males,Scenario,all_2_0,0.002428777379515324,Other,2,0,all,2km ≥ walking
65plus,females and males,Scenario,all_2_0,0.06168165206248378,Public transport,2,0,all,2km ≥ walking
65plus,females and males,Scenario,all_2_0,0.453996933643512,Walking,2,0,all,2km ≥ walking
65plus,females and males,Scenario,commuting_2_0,0.006615510600756916,Cycling,2,0,commuting,2km ≥ walking
65plus,females and males,Scenario,commuting_2_0,0.6350769572734979,Car,2,0,commuting,2km ≥ walking
65plus,females and males,Scenario,commuting_2_0,0.002428777379515324,Other,2,0,commuting,2km ≥ walking
65plus,females and males,Scenario,commuting_2_0,0.06168165206248378,Public transport,2,0,commuting,2km ≥ walking
65plus,females and males,Scenario,commuting_2_0,0.29419710268374605,Walking,2,0,commuting,2km ≥ walking
65plus,females and males,Scenario,all_2_5,0.20489748002348496,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Scenario,all_2_5,0.2769951568910039,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Scenario,all_2_5,0.002428777379515324,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Scenario,all_2_5,0.06168165206248378,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Scenario,all_2_5,0.453996933643512,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Scenario,commuting_2_5,0.015097902293935627,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Scenario,commuting_2_5,0.6265945655803192,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Scenario,commuting_2_5,0.002428777379515324,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Scenario,commuting_2_5,0.06168165206248378,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
65plus,females and males,Scenario,commuting_2_5,0.29419710268374605,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,males,Base case,all_0_2,0.02286585462215163,Cycling,0,2,all,2km ≥ cycling
40-64,males,Base case,all_0_2,0.6872149008052976,Car,0,2,all,2km ≥ cycling
40-64,males,Base case,all_0_2,0.009054477342954205,Other,0,2,all,2km ≥ cycling
40-64,males,Base case,all_0_2,0.05931098365093093,Public transport,0,2,all,2km ≥ cycling
40-64,males,Base case,all_0_2,0.22155378357866565,Walking,0,2,all,2km ≥ cycling
40-64,males,Base case,commuting_0_2,0.02286585462215163,Cycling,0,2,commuting,2km ≥ cycling
40-64,males,Base case,commuting_0_2,0.6872149008052976,Car,0,2,commuting,2km ≥ cycling
40-64,males,Base case,commuting_0_2,0.009054477342954205,Other,0,2,commuting,2km ≥ cycling
40-64,males,Base case,commuting_0_2,0.05931098365093093,Public transport,0,2,commuting,2km ≥ cycling
40-64,males,Base case,commuting_0_2,0.22155378357866565,Walking,0,2,commuting,2km ≥ cycling
40-64,males,Base case,all_0_5,0.02286585462215163,Cycling,0,5,all,5km ≥ cycling
